"site.id","constituent","Season","RL5.n","RL5.Flux_Rate","RL5.SE","RL5.CI_lower","RL5.CI_upper","RL7.n","RL7.Flux_Rate","RL7.SE","RL7.CI_lower","RL7.CI_upper","CMP.n","CMP.Flux_Rate","CMP.SE","CMP.CI_lower","CMP.CI_upper","INT.n","INT.Flux_Rate","INT.SE","INT.CI_lower","INT.CI_upper","BRE.n","BRE.Flux_Rate","BRE.SE","BRE.CI_lower","BRE.CI_upper","loadflex.version","run.date"
"RONC02800","NO3","2008-07-01",92,36378.3992869734,10334.1877794757,20270.1993570282,60412.1924750746,92,43418.3972092516,49409.0962789997,4802.28037267799,171048.535657363,92,54586.9304148087,NA,NA,NA,92,43307.3122274524,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"RONC02800","NO3","2008-10-01",92,38139.2996530412,11209.4169800459,20814.5175254885,64327.5079820436,92,46648.5118824507,44408.8819884097,6998.95135911464,163100.433470781,92,57229.2170326164,NA,NA,NA,92,50407.9278987082,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"RONC02800","NO3","2009-01-01",89,90554.7429710374,18455.0902734225,59752.7478713136,131762.195886067,89,100882.498138202,66015.2770593763,26195.9188958467,272023.120114625,89,135880.234292043,NA,NA,NA,89,141826.48944565,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"RONC02800","NO3","2009-04-01",92,60839.1838971704,13056.0634222528,39245.3247261031,90162.3351931612,92,71317.0028714956,35397.8189067298,25463.0597968571,160262.804314503,92,91291.1055852821,NA,NA,NA,92,73700.7906190224,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"RONC02800","NO3","2009-07-01",92,48298.4503782677,8985.72416352973,33076.8466174803,68165.4562247751,92,55585.7066409404,24808.118291558,22015.7421149935,117032.357952388,92,72473.3401596558,NA,NA,NA,92,66038.2886004917,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"RONC02800","NO3","2009-10-01",92,69484.1147941918,13195.0811875971,47203.6314052315,98721.055218748,92,74324.7625073205,29328.9750192184,32801.2092344253,145722.616179269,92,104263.09379696,NA,NA,NA,92,120400.452783292,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"RONC02800","NO3","2010-01-01",89,107608.251982826,18084.6788568789,76513.230616047,147183.224460826,89,102166.416317722,30719.2149171213,54965.3434708288,174156.059533364,89,161469.557848899,NA,NA,NA,89,182299.045581703,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"RONC02800","NO3","2010-04-01",92,63614.3448015411,9733.30658661143,46670.4998223778,84726.2132572171,92,66310.8882445435,11864.731211149,46093.0555898634,92437.5467774776,92,77231.7463222045,NA,NA,NA,92,77970.0521350771,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"RONC02800","NO3","2010-07-01",92,35086.6563774042,5846.88634964439,25021.6775591591,47870.9330141457,92,34966.0451731127,6060.98313009768,24590.0566708005,48269.9324026087,92,38305.0566237513,NA,NA,NA,92,38164.7703950775,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"RONC02800","NO3","2010-10-01",92,40430.4880466726,6581.18366643046,29065.3733038078,54787.8867890511,92,42081.1821424767,7499.50192135702,29294.2870165422,58588.7163120848,92,22522.2499394277,NA,NA,NA,92,21346.9601389604,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"RONC02800","NO3","2011-01-01",89,94726.9467986991,14298.4907491894,69794.0082080599,125702.796301471,89,83966.0585743821,18480.5530282997,53541.8899820752,125594.150430879,89,65956.2273070332,NA,NA,NA,89,74368.2293540692,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"RONC02800","NO3","2011-04-01",92,65647.972678679,7910.24949670652,51510.2000080435,82468.7101424427,92,61940.6412653451,9396.41823578829,45565.7951011101,82305.960604066,92,41282.8731115583,NA,NA,NA,92,39180.3982434069,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"RONC02800","NO3","2011-07-01",92,35804.2129634571,4564.8993281135,27691.2781757664,45553.5734462849,92,33283.7963361596,5952.23534041718,23140.2388899731,46390.1841689592,92,35041.2356534998,NA,NA,NA,92,32418.4707078072,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"RONC02800","NO3","2011-10-01",92,48678.1695470792,6806.90279624144,36700.7685369235,63326.1641263195,92,48347.2950774235,7270.54021698578,35663.4880629109,64092.6981421456,92,82085.292564653,NA,NA,NA,92,90157.0266893008,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"RONC02800","NO3","2012-01-01",90,78937.7413199472,11055.7551271516,59487.5786762788,102732.182647125,90,73087.6498558474,12705.8269035843,51345.2208040216,100985.101241574,90,68118.1733467369,NA,NA,NA,90,67858.1049665647,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"RONC02800","NO3","2012-04-01",92,64339.1990603794,8557.37945283867,49198.1106928522,82677.4980030444,92,60621.7345441285,10295.1246314699,42945.9385466565,83173.7844881783,92,68769.2405322246,NA,NA,NA,92,76864.4015714408,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"RONC02800","NO3","2012-07-01",92,40764.3237759066,5858.02717234023,30488.9311940386,53399.9677819955,92,39487.0141600994,6475.29557652418,28315.8650623227,53623.3958862884,92,40578.4411236076,NA,NA,NA,92,41358.0593880656,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"RONC02800","NO3","2012-10-01",92,38343.3687320741,4868.14875329892,29687.762431932,48736.950343692,92,39322.2542300796,6074.84828492905,28759.9285804012,52510.4273285943,92,38744.9230764831,NA,NA,NA,92,42326.4463676933,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"RONC02800","NO3","2013-01-01",89,87688.5201765152,17332.775731333,58610.5254239101,126259.709338049,89,84748.5319990434,18024.8532595288,54888.524499614,125189.721389416,89,123428.687070384,NA,NA,NA,89,133341.611116682,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"RONC02800","NO3","2013-04-01",92,66317.6663035053,11886.4840467754,46067.9695572841,92496.8491711254,92,67344.5868555278,12601.4379569126,46017.1109938171,95222.6021897617,92,63777.0994536724,NA,NA,NA,92,68686.0880637032,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"RONC02800","NO3","2013-07-01",92,38114.5827997593,6569.71789854442,26858.6358318163,52527.0747806201,92,40603.8428603267,8130.04037033094,26993.9053535598,58721.4882790069,92,40396.1605258004,NA,NA,NA,92,41052.7823921703,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"RONC02800","NO3","2013-10-01",92,43192.2232469235,7791.06021795188,29932.0611836505,60362.7099957048,92,50222.0150772433,15961.0381781482,26058.8813905309,87911.1621628451,92,48197.4723548574,NA,NA,NA,92,54184.9363500223,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"RONC02800","NO3","2014-01-01",89,39014.9863557243,6023.76901188007,28540.6786715499,52091.5509097813,89,43860.477554037,10617.7252101597,26703.6939199682,68052.2438092882,89,36851.3890014682,NA,NA,NA,89,43034.5024004831,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"RONC02800","NO3","2014-04-01",92,30864.1726542074,5173.70801506707,21965.2642818091,42183.0336150377,92,31913.3331906386,5773.69897591436,22091.0421376402,44641.7043921101,92,25769.6357180683,NA,NA,NA,92,25628.8257857311,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"RONC02800","NO3","2014-07-01",92,21425.4524893287,3376.98658965094,15568.9195440722,28770.295472182,92,21228.7610136421,4285.06734759656,14065.1814576178,30786.4737967416,92,17953.1978330154,NA,NA,NA,92,18389.1602694366,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"RONC02800","NO3","2014-10-01",92,27674.9303496811,4902.8722454987,19308.0540731345,38460.3803437453,92,32259.1950309457,17942.0361246533,10190.8970171211,77990.5760591086,92,26424.8121496962,NA,NA,NA,92,35478.0873816318,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
